00341,FILTER - AH1199 - PA2829,44.75,0,0,0,0,UNKNOWN,,
00342,FILTER - AIR 3408,105,0,0,0,0,CARQUEST,,
00343,FILTER - B178,,0,0,0,0,CARQUEST,,
00344,FILTER - B7089,,0,0,0,0,CARQUEST,,
00345,FILTER - B7125 - LF3703 - LFP5757 - P551352,13.5,0,0,0,0,CARQUEST,,
00346,PTO - PIN (B1538A/B1537D),3.5,1.39,0,0,0,SEWART,,
00347,FILTER - B7322,15.57,0,0,0,0,UNKNOWN,,
00348,FILTER - B75,,0,0,0,0,CARQUEST,,
00349,WEBBING - AQUAMARINE (WHOLESALE),6.62,4,0,0,0,TYTAN,,
00350,FILTER - BD103,,0,0,0,0,CARQUEST,,
00351,FILTER - BF5810,,0,0,0,0,CARQUEST,,
00352,FILTER - BF584,11,0,0,0,0,CARQUEST,,
00353,FILTER - BF7124,16,0,0,0,0,CARQUEST,,
00354,FILTER - BF825,,0,0,0,0,CARQUEST,,
00355,FILTER - BF940,,0,0,0,0,CARQUEST,,
00356,FILTER - BF954,16,0,0,0,0,CARQUEST,,
00357,FILTER - BF970,,0,0,0,0,CARQUEST,,
00358,FILTER - BT216,,0,0,0,0,CARQUEST,,
00359,FILTER - BT287 - LF680,,0,0,0,0,CARQUEST,,
00360,FILTER - BT359,18,0,0,0,0,CARQUEST,,
00361,FILTER - BT536,,0,0,0,0,CARQUEST,,
00362,FILTER - FF211 - BF584 - LFF5823B,11,6.89,0,0,0,CARQUEST,,
00363,FILTER - FF5108 - BF719,15.25,0,0,0,0,CARQUEST,,
00364,FILTER - FF5320 - BF7633,9,0,0,0,0,CARQUEST,,
00365,FILTER - FS19583 - BF7674 - L3102F,21,0,0,0,0,CARQUEST,,
00366,FILTER - FS19975 - BF7950D,22.5,14.91,0,0,0,CARQUEST,,
00367,FILTER - FS20102 - PF598,9.25,0,0,0,0,CARQUEST,,
00368,FILTER - HF6243,,0,0,0,0,CARQUEST,,
00369,FILTER - HF6802,,0,0,0,0,CARQUEST,,
00370,FILTER - L2020FN,13.5,0,0,0,0,CARQUEST,,
00371,FILTER - L2020FN (BOX),144,0,0,0,0,CARQUEST,,
00372,FILTER - L2021F,,0,0,0,0,CARQUEST,,
00373,FILTER - L3887F - BF7674,,0,0,0,0,CARQUEST,,
00374,FILTER - L4604F,,0,0,0,0,CARQUEST,,
00375,FILTER - L7655 - LF871,16,0,0,0,0,CARQUEST,,
00376,FILTER - LAF2534,0,30.96,0,0,0,SOUTH TEXAS OIL,,
00377,FILTER - LAF3534,,0,0,0,0,CARQUEST,,
00378,FILTER - LAF4714,110,0,0,0,0,CARQUEST,,
00379,FILTER - LAF851,,0,0,0,0,CARQUEST,,
00380,FILTER - LF3333 - B95,14.75,0,0,0,0,CARQUEST,,
00381,FILTER - LF3642 - B7144,15.5,0,0,0,0,CARQUEST,,
00382,FILTER - LF667 - B7600,11,0,0,0,0,CARQUEST,,
00383,FILTER - LF678 - BT259,11.5,0,0,0,0,CARQUEST,,
00384,FILTER - LF680 - BT287,18,11.5,0,0,0,CARQUEST,,
00385,FILTER - LF691 - LFP4005 - B99,16,0,0,0,0,CARQUEST,,
00386,FILTER - LF691 (BOX),96,0,0,0,0,CARQUEST,,
00387,FILTER - LF691A,19.99,0,0,0,0,UNKNOWN,,
00388,FILTER - LFF2040N,6,0,0,0,0,CARQUEST,,
00389,FILTER - LFF3347,10,0,0,0,0,CARQUEST,,
00390,FILTER - LFF3415,10,0,0,0,0,CARQUEST,,
00391,FILTER - LFF3521,,0,0,0,0,CARQUEST,,
00392,FILTER - LFF5823,,0,0,0,0,CARQUEST,,
00393,FILTER - LFH4223,18,0,0,0,0,CARQUEST,,
00394,FILTER - LFH8412,48,0,0,0,0,CARQUEST,,
00395,FILTER - LFP3191,,0,0,0,0,CARQUEST,,
00396,FILTER - LFP3417,,0,0,0,0,CARQUEST,,
00397,FILTER - LFP6007,16,0,0,0,0,CARQUEST,,
00398,FILTER - LFP911,,0,0,0,0,CARQUEST,,
00399,FILTER - LP2247,0,0,0,0,0,CARQUEST,,
00400,FILTER - LP2017,,0,0,0,0,CARQUEST,,
00401,FILTER - LP8172,,0,0,0,0,CARQUEST,,
00402,FILTER - P7003,,0,0,0,0,CARQUEST,,
00403,FILTER - PA1681-FN,,0,0,0,0,CARQUEST,,
00404,FILTER - PA1765,115,0,0,0,0,CARQUEST,,
00405,FILTER - PA2653,,0,0,0,0,CARQUEST,,
00406,FILTER - PA2830,,0,0,0,0,CARQUEST,,
00407,FILTER - PH 4403,,0,0,0,0,CARQUEST,,
00408,FILTER - PH4403 - LF701,20,5.68,0,0,0,CARQUEST,,
00409,FILTER - PH725,,0,0,0,0,CARQUEST,,
00410,FILTER AIR - ROLL 65',90,0,0,0,0,CARQUEST,,
00411,FILTER DRIER - DCL415,60,0,0,0,0,CARQUEST,,
00412,FIRE EXTINGUISHER,25,0,0,0,0,DONOVAN,,
00413,FIRST AID KIT (339730),139.98,75,0,0,0,DONOVAN,,
00414,FISH EYE - ALUMINUM,35,11.5,0,0,0,HI TECH PLASTIC, 2018-09-13,
00415,FISH EYE - SS,35,0,0,0,0,IMPORT,,
00416,FISH SHOOTER - NYLON,150,0,0,0,0,MANUFACTURE,,
00417,FISH SHOOTER - AQUAMARINE,175,0,0,0,0,MANUFACTURE,,
00418,MOTOR - WATER PUMP 5HP 3600RPM 184TC,380,304,0,0,0,WOFFORD,,
00419,CHAIN SS - 1/2' (200' BARREL),1550,1350,0,0,0,SAMCO,,
00420,FISKAR SCISSOR - ORANGE,20.77,13.27,0,24,0,HERITAGE,,
00421,Flap Sanding Disc Set - 4.1/2',5.28,0,0,0,0,WHOLESALE,,
00422,FLARE - BUOYANT SMOKE SIGNAL ORANGE,59,38.87,0,0,0,COMMODORE,,
00423,FLARE - HAND,21,12.08,0,0,0,COMMODORE,,
00424,FLARE - PARACHUTE,55,38.67,0,0,0,COMMODORE,,
00425,FLASHLIGHT LED,7,0,0,0,0,UNKNOWN,,
00426,FLAT 3/4 X 6 X 20,,0,0,0,0,REGIONAL STEEL,,
00427,FLAT BAR - SS: 1/2' X 3' (PER FT),15,0,0,0,0,REGIONAL STEEL,,
00428,FLAT BAR - SS: 1/4' X 1-1/2' (PER FT),10,0,0,0,0,REGIONAL STEEL,,
00429,FLAT BAR - SS: 1/4' X 1-1/4' (PER FT),5,0,0,0,0,REGIONAL STEEL,,
00430,FLAT BAR - 1-1/4X1/4X12',120,0,0,0,0,REGIONAL STEEL,,
00431,FLOAT - BROWN (SMALL),4,0,0,0,0,IMPORT,,
00432,FLOAT - BULLET,16,9,0,0,0,IMPORT,,
00433,FLOAT - BULLET RED/WHITE,26,0,0,0,0,UNKNOWN,,
00434,FLOAT - ORANGE/PURPLE HARD 8',18,4.78,0,0,0,HI TECH PLASTIC, 2018-09-13,
00435,BLOCK GALV - TRYNET SINGLE 8' (10 TON),145,110,0,0,0,SAMCO, 2018-09-13,
00436,FLOAT - YELLOW - LARGE,11,5.27,0,0,0,IMPORT,,
00437,FLOAT - YELLOW - SMALL,9,0,0,0,0,IMPORT,,
00438,MOTOR - WATER PUMP 3HP 3600RPM 56C,317.5,254,0,0,0,WOFFORD,,
00439,FREEON 22,350,0,0,0,0,UNKNOWN,,
00440,FREEON 404,185,0,0,0,0,UNKNOWN,,
00441,FREEON A99,240,0,0,0,0,UNKNOWN,,
00442,FRICTION HUB SS SET,1200,0,0,0,0,UNKNOWN,,
00443,GALV. EXP. METAL RAISED 1-1/2 #6 - 5X10,,0,0,0,0,UNKNOWN,,
00444,GASKET - 3',15,0,0,0,0,UNKNOWN,,
00445,GASKET (FOR DOORS) FT,6,0,0,0,0,UNKNOWN,,
00446,EXHAUST GASKET - 8',55,0,0,10,0,APPLEGATE,9/26/2018,
00447,GEAR CHAIN CONNECTOR,5,0,0,0,0,UNKNOWN,,
00448,GEAR CHAIN COUPLING - 8020,,0,0,0,0,UNKNOWN,,
00449,GEAR CHAIN COUPLING - HUB - 2',,0,0,0,0,UNKNOWN,,
00450,GEAR CHAIN COUPLING - HUB - 2-1/4',,0,0,0,0,UNKNOWN,,
00451,GEAR CHAIN DIAMOND - S-100,42,0,0,0,0,UNKNOWN,,
00452,GENERATOR SET,,0,0,0,0,UNKNOWN,,
00453,GENERATOR SET - JOHN DEERE,19403,0,0,0,0,UNKNOWN,,
00454,GLOVE - TOUCH N TUFF (BOX),14,0,0,0,1,HERITAGE,,
00455,CHAIN GALV - 3/8' (400' BARREL),860,500,0,0,0,SSC,,
00456,GLOVE - CRAB (PACK),22,0,0,1,1,HERITAGE WHOLESALE,,
00457,GLOVE - GREEN (PAIR),6,0,0,1,1,HERITAGE WHOLESALE,,
00458,GLOVE - OYSTER (PACK),45,0,0,1,1,HERITAGE WHOLESALE,,
00459,GLOVE - OYSTER PAIR,7,0,0,1,1,HERITAGE WHOLESALE,,
00460,GLOVE - WELDING (PAIR),16,0,0,1,1,HERITAGE WHOLESALE,,
00461,GLOVE - FREEZER (PAIR),7.5,2.65,0,0,1,HERITAGE WHOLESALE,,
00462,GLOVE - RUBBER DOTTED (PAIR),1.5,0,0,1,1,HERITAGE WHOLESALE,,
00463,GLOVE - YELLOW (DOZEN),32,22,0,1,1,HERITAGE WHOLESALE,,
00464,GLOVE - YELLOW (PAIR),3.5,1.83,0,0,1,HERITAGE WHOLESALE,,
00465,GLOVE - NITRILE LATEX (BOX),10,0,0,1,1,HERITAGE WHOLESALE,,
00466,GLOVE - WHITE (PAIR),1.5,0,0,1,1,HERITAGE WHOLESALE,,
00467,GOJO - GALLON,23,0,0,0,0,SAM'S CLUB,,
00468,GREASE FITTING,1,0,0,0,0,UNKNOWN,,
00469,GREASE GUN - HOSE,8.5,0,1,0,0,UNKNOWN,,
00470,GREASE HOSE ASSEMBLY,37,0,0,0,0,UNKNOWN,,
00471,GREEN NET SACKS,170,0,0,0,0,MANUFACTURE,,
00472,GRINDING DISK - 4',3,0,0,0,0,WHOLESALE,,
00473,GRINDING DISK - 4.5' 024,3.8,0,0,0,0,UNKNOWN,,
00474,GRINDING WHEEL - 4.1/2',3.5,0,1.84,0,0,AIRGAS,,
00475,GRINDING WHEEL W/NUT - 7',7.5,0,3.25,0,0,WHOLESALE,,
00476,GUNK DEGREASER,5,0,0,0,0,UNKNOWN,,
00477,HAMMER,10,0,0,0,0,WHOLESALE,,
00478,HAMMER - LONG NAIL,15,0,0,0,0,WHOLESALE,,
00479,HAND CHOP SAW - (FULL) 12',5,0,0,0,0,WHOLESALE,,
00480,HAND CHOP SAW - BLADE 12',2,0,0,0,0,WHOLESALE,,
00481,HAND CHOP SAW - HANDLE 12',3,0,0,0,0,WHOLESALE,,
00482,HAND PUMP - CAT,145,0,0,0,0,UNKNOWN,,
00483,HAND PUMP - GASKET,10,0,0,0,0,UNKNOWN,,
00484,HANGING CABLE - 1/2',0.85,0,0,0,0,UNKNOWN,,
00485,HANGING CABLE - 3/8',0.7,0,0,0,0,UNKNOWN,,
00486,HANGING CABLE 7/16',0.75,0,0,0,0,UNKNOWN,,
00487,HANGING CABLE 9/16',1.1,0,0,0,0,UNKNOWN,,
00488,HANGING CABLE 9/16' (UNDER 100 FT),1.25,0,0,0,0,UNKNOWN,,
00489,HAT POLYESTER,5,0,0,0,0,UNKNOWN,,
00490,HAT STRAW,5,0,0,0,0,UNKNOWN,,
00491,HEX KEY SET - 1/16-1/4' 8PC,3,0,0,0,0,WHOLESALE,,
00492,HITACHI GRINDER 4.1/2',65,0,0,0,0,UNKNOWN,,
00493,HOOK - DEXTER,15,0,0,0,0,HERITAGE WHOLESALE,,
00494,HOOK - SHRIMP (CHINA),7,0,0,0,0,UNKNOWN,,
00495,HOOK - SHRIMP (USA),15,0,0,0,0,HERITAGE WHOLESALE,,
00496,HOOK GALV - 1',26,10,0,0,0,SSC,,
00497,HOOK GALV - 1-1/4',45,0,0,0,0,SSC,,
00498,HOOK GALV - 1-1/8',32,0,0,0,0,SSC,,
00499,HOOK GALV - 1-3/8',64,0,0,0,0,SSC,,
00500,HOOK GALV - 1/2',8,0,0,0,0,SSC,,
00501,HOOK GALV - 3/4',14,3.9,0,0,0,SAMCO,,
00502,HOOK GALV - 5/8',10,0,0,0,0,SSC,,
00503,HOOK GALV - 7/8',21,0,0,0,0,SSC,,
00504,HOOK SS - 1',42,0,0,0,0,SSC,,
00505,HOOK SS - 1.1/4',58,99.99,0,0,0,SSC,,
00506,HOOK SS - 1.1/8',42,69.99,0,0,0,SSC,,
00507,HOOK SS - 1.3/8',66,0,0,0,0,SSC,,
00508,HOOK SS - 1/2',10,0,0,0,0,SSC,,
00509,HOOK SS - 3/4',28,24.65,0,0,0,SSC,,
00510,HOOK SS - 5/8',15,0,0,0,0,SSC,,
00511,HOOK SS - 7/8',39,39.99,0,0,0,SSC,,
00512,HOOK SS - 9/16',13,0,0,0,0,SSC,,
00513,HOSE 3/4' - HYDRAULIC BLUE (FT),21,10.68,0,0,0,MOTION,,
00514,HOSE CLAMP - 3-1/2',3.5,0,0,0,0,UNKNOWN,,
00515,HOSE CLAMP - 4',4,0,0,0,0,UNKNOWN,,
00516,HOSE CLAMP - 4-1/2',4.5,0,0,0,0,UNKNOWN,,
00517,HOSE RED - 1-1/2' (FT),5.5,0,0,0,0,UNKNOWN,,
00518,HOSE RED - 1-1/4' (FT),5.5,0,0,0,0,UNKNOWN,,
00519,HYDRAULIC OIL (5 GAL) - MEGA PREMIUM HYDRAULIC PLUS AW 68,55,0,0,0,0,SOUTH TEXAS OIL,,
00520,HYDROSTATIC RELEASE UNIT - EPIRB (201486),112.17,93.48,0,0,0,DONOVAN,,
00521,HYDROSTATIC RELEASE UNIT - RAFT (436471),151.96,126.63,0,0,0,DONOVAN,,
00522,JABSCO IMPELLER 5/8' (418373),41.79,28.8,0,0,0,DONOVAN,,
00523,JABSCO IMPELLER 1' (418448),59.68,39.52,0,0,0,DONOVAN,,
00524,KEYWAY - 1/2',17,0,1,0,0,UNKNOWN,,
00525,KEYWAY - 1/4',12,0,0,0,0,UNKNOWN,,
00526,KEYWAY - 7/16',15,0,0,0,0,UNKNOWN,,
00527,KNIFE - DEXTER 3' WHITE,6,0,0,0,0,HERITAGE WHOLESALE,,
00528,KNIFE - DEXTER 3' WHITE WIDE ,10,0,0,0,0,HERITAGE WHOLESALE,,
00529,KNIFE - DEXTER OYSTER,14,0,0,0,0,HERITAGE WHOLESALE,,
00530,KNIFE - PARING WHITE,3,0,0,0,0,HERITAGE WHOLESALE,,
00531,KNIFE - STEAK,1,0,0,0,0,SAMS CLUB,,
00532,KNIFE - UTILITY 6',6,0,0,0,0,HERITAGE WHOLESALE,,
00533,KNIFE - VICTORINOX JAGGED,8,0,0,0,0,HERITAGE WHOLESALE,,
00534,KNIFE SHARPENER,10,0,0,0,0,HERITAGE WHOLESALE,,
00535,KNIFE - VICTORINOX,7,0,0,0,0,UNKNOWN,,
00536,LABOR - NET,185,0,0,0,0,MANUFACTURE,,
00537,LABOR - NET (HUNG),225,0,0,0,0,MANUFACTURE,,
00538,LABOR - NETS,,0,0,0,0,MANUFACTURE,,
00539,LABOR - PLASMA CUT,100,0,0,0,0,MANUFACTURE,,
00540,LABOR - SPLICE,15,0,0,0,0,MANUFACTURE,,
00541,LIFE VEST,55,0,0,0,0,DONOVAN,,
00542,LIGHT BASE - 220V,5,0,0,0,0,UNKNOWN,,
00543,LIGHT BULB - 1000W,49,0,0,0,0,UNKNOWN,,
00544,LIGHT BULB - 12V 50W,4,0,0,0,0,UNKNOWN,,
00545,LIGHT BULB - 25W - 120V,4.5,0,0,0,0,UNKNOWN,,
00546,LIGHT BULB - 400W,26,0,0,0,0,UNKNOWN,,
00547,LIGHT BULB - CFL 40W 4',8,0,0,0,0,UNKNOWN,,
00548,LIGHT BULB - CFL 60W,3,0,0,0,0,UNKNOWN,,
00549,LIGHT BULB - LED 60W,6,0,0,0,0,UNKNOWN,,
00550,LIGHT BULB - NAVIGATION,4.5,0,0,0,0,IMPORT,,
00551,LIGHT COVER - RED - WHITE - GREEN,55,0,0,0,0,UNKNOWN,,
00552,LIGHT MARKER,13.5,0,0,0,0,COMMODORE,,
00553,LIGHT SOCKET - BLACK,35,0,0,0,0,UNKNOWN,,
00554,LINE VALVE - 214 6ST,105,0,0,0,0,UNKNOWN,,
00555,LINE VALVE - 216-10ST 5/8',55,0,0,0,0,UNKNOWN,,
00556,LIQUID FILTER 415,64,0,0,0,0,JOHNSTONE,,
00557,LOCK,7,0,0,0,0,WHOLESALE,,
00558,LOCK PIN,12,0,0,0,0,UNKNOWN,,
00559,LOCK WASHER - 02007240,6,0,0,0,0,UNKNOWN,,
00560,LOUD HAILER - 30W (VLH-3000),343,0,0,0,0,DONOVAN, 2018-09-13,
00561,LUBRICANT SPRAY,7.5,0,0,0,0,UNKNOWN,,
00562,MALLET RUBBER,3,0,0,0,0,WHOLESALE,,
00563,MARINE LIGHT - BASE,85,0,0,0,0,IMPORT,,
00564,MARINE LIGHT - BIG GREEN,175,31.5,0,0,0,IMPORT,,
00565,MARINE LIGHT - BIG RED,175,31.5,0,0,0,IMPORT,,
00566,MARINE LIGHT - BIG SMOKE,175,31.5,0,0,0,IMPORT,,
00567,MARINE LIGHT - BIG WHITE,175,31.5,0,0,0,IMPORT,,
00568,MARINE LIGHT - FRAME,55,0,0,0,0,IMPORT,,
00569,MARINE LIGHT - SMALL GREEN,135,0,0,0,0,IMPORT,,
00570,MARINE LIGHT - SMALL RED,135,0,0,0,0,IMPORT,,
00571,MARINE LIGHT - SMALL WHITE,135,0,0,0,0,IMPORT,,
00572,MARINE SEALANT - 3M ADHESIVE SEALANT 5200,25,24.38,0,0,0,COMMODORE,,
00573,MARINE SIGNAL HORN (811988),23.5,13.86,0,0,0,DONOVAN,,
00574,CHAIN DOUBLE MASTER LINK #60,5.5,0,1,0,0,UNKNOWN,,
00575,MASTERDRIVE - SF 2-7/16',75,0,0,0,0,MOTION,,
00576,MASTERDRIVE IB110SDS,74,0,0,0,0,MOTION,,
00577,MASTERDRIVE IB34SH,37,0,0,0,0,MOTION,,
00578,MASTERDRIVE SH 1-1/8,27,0,0,0,0,MOTION,,
00579,MEASURING TAPE - 33',14.5,0,0,0,0,WHOLESALE,,
00580,METAL:ANGLE - 304L 2 X 2 X 1/4 (FT),14.66,0,0,0,0,REGIONAL STEEL,,
00581,METAL:ANGLE - SS: 1-1/2' X 1-1/2' X 1/4' (20 FT),150,0,0,0,0,REGIONAL STEEL,,
00582,METAL:ANGLE - SS: 1-1/2' X 1-1/2' X 1/4' (PER FT),12,0,0,0,0,REGIONAL STEEL,,
00583,METAL:ANGLE - SS: 1-1/2' X 1-1/2' X 1/8' (20 FT),,0,0,0,0,REGIONAL STEEL,,
00584,METAL:ANGLE - SS: 1-1/2' X 1-1/2' X 1/8' (PER FT),8,0,0,0,0,REGIONAL STEEL,,
00585,METAL:ANGLE - SS: 2' X 2' X 1/4' (20FT),175,0,0,0,0,REGIONAL STEEL,,
00586,METAL:ANGLE - SS: 2' X 2' X 1/4' (PER FT),8,0,0,0,0,REGIONAL STEEL,,
00587,METAL:ANGLE - SS: 3' X 3' X 1/4' (20FT),240,0,0,0,0,REGIONAL STEEL,,
00588,METAL:ANGLE - SS: 3' X 3' X 1/4' (PER FT),14,0,0,0,0,UNKNOWN,,
00589,MOTOR - COMPRESSOR/TRYNET 10HP 1800RPM 215TC,716.25,573,0,0,0,WOFFORD,,
00590,MOTOR - FAN 2HP 1800RPM 215TC,245,0,0,0,0,WOFFORD,,
00591,MOTOR - BRINE TANK 3HP 1800RPM 182T,320,249,0,0,0,WOFFORD,,
00592,MOTOR - WATER PUMP 3HP 3600RPM 145TC,333.75,267,0,0,0,WOFFORD,,
00593,MOTOR - 5HP 1800RPM,695,0,0,0,0,UNKNOWN,,
00594,MOTOR - TRYNET 7.5HP 1800RPM 215TC,563.75,451,0,0,0,WOFFORD,,
00595,MOTOR - 3HP USA SWITCH 'FAN',460,0,0,0,0,WOFFORD,,
00596,NEW,0,0,0,0,0,UNKNOWN,9/25/2018,
00597,MUD ROLLER 9',4.5,2.88,0,0,0,IMPORT,9/25/2018,
00598,MURPHY WATER TEMP - 20T-250-50-1/2,75,0,0,0,0,JOHNSTONE,,
00599,MYSTIK JT-6 GREASE,4,0,0,0,0,UNKNOWN,,
00600,MYSTIK JT-6 GREASE (BOX),39,0,0,0,0,UNKNOWN,,
00601,MYSTIK OG-5 GREASE,2.5,0,0,0,0,UNKNOWN,,
00602,MYSTIK OG-5 GREASE (BOX),45,0,0,0,0,UNKNOWN,,
00603,MARINE LIGHT - ALL ROUND LIGHT,175,31.5,0,0,0,HI TECH PLASTIC, 2018-09-13,
00604,NEEDLE - LARGE,1.5,0.22,0,0,0,IMPORT,,
00605,NEEDLE - LONG,1,0.22,0,0,0,IMPORT,,
00606,NEEDLE - MEDIUM,1,0.22,0,0,0,IMPORT,,
00607,NEEDLE - SHORT,1,0.2,0,0,0,IMPORT,,
00608,NEOPRENE RUBBER STRIP,300,0,0,0,0,UNKNOWN,,
00609,NET DIP - 50FT,175,0,0,0,0,MANUFACTURE,,
00610,NET DIP - CORNER,18.5,0,0,0,0,MANUFACTURE,,
00611,NET DIP - COVER,13,0,0,0,0,MANUFACTURE,,
00612,NET DIP - DRUM,544.5,0,0,0,0,MANUFACTURE,,
00613,MOTOR - 15HP 1800RPM 254TC,852.5,682,0,0,0,WOFFORD,,
00614,NET DIP - FT,3.5,0,0,0,0,MANUFACTURE,,
00615,NET DIP - GAL,25,0,0,0,0,UNKNOWN,,
00616,NET DIP - SACK,50,0,0,0,0,MANUFACTURE,,
00617,NET DIP - TED,55,0,0,0,0,MANUFACTURE,,
00618,NET DIP - WHOLE,125,0,0,0,0,MANUFACTURE,,
00619,NET DIP W/ STEEL PAIL - 5 GAL,90,0,0,0,0,MANUFACTURE,,
00620,NET DIP W/ STEEL PAIL - GAL,20,0,0,0,0,MANUFACTURE,,
00621,NEW NET - 32' ,750,0,0,0,0,MANUFACTURE,,
00622,NEW NET - BROWN 55' (GULF),1250,0,0,0,0,MANUFACTURE,9/26/2018,
00623,NEW NET - BROWN 60' (GULF),1250,0,0,0,0,MANUFACTURE,9/26/2018,
00624,NEW NET - BROWN 65' (GULF),1250,0,0,0,0,MANUFACTURE,9/26/2018,
00625,NEW NET - WHITE 55' (GULF),1250,0,0,0,0,MANUFACTURE,9/26/2018,
00626,NEW NET - WHITE 60' (GULF),1250,0,0,0,0,MANUFACTURE,9/26/2018,
00627,NEW NET - WHITE 65' (GULF),1250,0,0,0,0,MANUFACTURE,9/26/2018,
00628,NU-CALGON RL-32-3MAF,105,0,0,0,0,UNKNOWN,,
00629,NUT - B1509B,22,0,0,0,0,UNKNOWN,,
00630,NUT SS - 1',4.5,0,0,0,0,UNKNOWN,,
00631,ROPE NYLON - 1-1/2' (SPOOL),1550,0,0,0,0,UNKNOWN,,
00632,O RING - A2916HH,50,0,0,0,0,UNKNOWN,,
00633,O RING - A2916LF,11,0,0,0,0,UNKNOWN,,
00634,COMPRESSOR - 4C2397PL-2NU,4100,0,0,0,0,UNKNOWN, 2018-09-09,
00635,STANDOFF GUIDE 9-8281,45,0,0,0,0,UNKNOWN,,
00636,OIL PAD BUNDLE,47,0,0,0,0,UNKNOWN,,
00637,OIL PRESSURE CONTROL,175,0,0,0,0,UNKNOWN,,
00638,OIL SEPARATOR,289,0,0,0,0,UNKNOWN,,
00639,OPEN CHAIN GEAR LUBRICANT,7.5,0,0,0,0,UNKNOWN,,
00640,PTO - OPERATING SHAFT (1144E),42,35.43,0,0,0,UNKNOWN,,
00641,ORIFICE - #1 ,11,0,0,0,0,UNKNOWN,,
00642,ORIFICE - #2,11,0,0,0,0,UNKNOWN,,
00643,ORIFICE - #3,11,0,0,0,0,UNKNOWN,,
00644,OVERSACK,110,0,0,0,0,MANUFACTURE,,
00645,OVERSACK,121,0,0,0,0,UNKNOWN,,
00646,PACK OF CABLE TIE,5,0,0,0,0,WHOLESALE,,
00647,PACKING ROPE - 1/2' (380082),128.99,77.39,0,0,0,DONOVAN,,
00648,PACKING ROPE - 3/4' (380117),128.99,77.39,0,0,0,DONOVAN,,
00649,PACKING ROPE - 5/16' (380066),128.99,77.39,0,0,0,DONOVAN,,
00650,PACKING ROPE - 5/8' (380106),128.99,77.39,0,0,0,DONOVAN,,
00651,PACKING ROPE - 7/8' (380129),128.99,77.39,0,0,0,DONOVAN,,
00652,PAINT - 3441 RED SEA HAWK,,0,0,0,0,BLP,,
00653,PAINT - 4002 LT BLUE SEA HAWK,,0,0,0,0,BLP,,
00654,PAINT - BAR RUST BUFF 41-BK-1A,55,0,0,0,0,BLP,,
00655,PAINT - BLACK 40-AX-7A,,0,0,0,0,BLP,,
00656,PAINT - BLACK 4502 BLUE WATER,,0,0,0,0,BLP,,
00657,PAINT - BLACK 513-11A,55,0,0,0,0,BLP,,
00658,PAINT - BLACK 520-13,,0,0,0,0,BLP,,
00659,PAINT - BLACK 72-AW,75,0,0,0,0,BLP,,
00660,PAINT - BLACK 72-AX-1A,,0,0,0,0,BLP,,
00661,PAINT - BLACK 801,,0,0,0,0,BLP,,
00662,PAINT - BOTTOM (7-2619),136.39,95.47,0,0,0,DONOVAN,,
00663,PAINT - BRIGHT RED 3014,,0,0,0,0,BLP,,
00664,PAINT - DARK BLUE 520,,0,0,0,0,BLP,,
00665,PAINT - DARK GREEN 3033,,0,0,0,0,BLP,,
00666,PAINT - DAWN GRAY 613-82A,,0,0,0,0,BLP,,
00667,PAINT - DECK OFF WHITE 41-BW-1 (2 GAL),150,0,0,0,0,BLP,,
00668,PAINT - GRAY 40-AH-50A,,0,0,0,0,BLP,,
00669,PAINT - GRAY 513,55,0,0,0,0,BLP,,
00670,PAINT - ZINC 40-CM-17A GREEN,85,0,0,0,0,UNKNOWN,,
00671,PAINT - HAZE GRAY 41-BH-3A,,0,0,0,0,BLP,,
00672,PAINT - JACK TAR MARINE GUARD 100,,0,0,0,0,BLP,,
00673,PAINT - MARINE BLACK BWC-3004 BLUE WATER,,0,0,0,0,BLP,,
00674,PAINT - MEDIUM GRAY 3009,,0,0,0,0,BLP,,
00675,PAINT - PRECAUTION BLUE 72-AG-1A,,0,0,0,0,BLP,,
00676,PAINT - RED 513,55,0,0,0,0,BLP,,
00677,PAINT - RED BOTTOM MARPRO SUPERKOTE,115,0,0,0,0,UNKNOWN,,
00678,PAINT - RED OXIDE 3012,,0,0,0,0,BLP,,
00679,PAINT - RED PRIMER 520,,0,0,0,0,BLP,,
00680,PAINT - RUS-KIL ,,0,0,0,0,BLP,,
00681,PAINT - SAFETY YELLOW 520,,0,0,0,0,BLP,,
00682,PAINT - SUPER BLUE 72-AL-27A,85,0,0,0,0,BLP,,
00683,PAINT - WHITE 13-AW-124,,0,0,0,0,BLP,,
00684,PAINT - WHITE 13-AW-149,,0,0,0,0,BLP,,
00685,PAINT - WHITE 41-BW-3A,,0,0,0,0,BLP,,
00686,PAINT - WHITE 41-BW-3A (2 GAL),,0,0,0,0,BLP,,
00687,PAINT - WHITE 513,55,0,0,0,0,BLP,,
00688,PAINT - WHITE 72-AW,75,0,0,0,0,BLP,,
00689,PAINT - WHITE GLOSS 3001 BLUE WATER,,0,0,0,0,BLP,,
00690,PAINT - WHITE PRIMER 7001 BLUE WATER,,0,0,0,0,BLP,,
00691,PAINT - WHITE TINT BASE 72-AW-3A,85,0,0,0,0,UNKNOWN,,
00692,CHAIN - LONG LINK 1/2',12,0,0,0,0,UNKNOWN,,
00693,PAINT BRUSH - 2',2,0,0,0,0,BLP,,
00694,PAINT BRUSH - 3',2.5,0,0,0,0,BLP,,
00695,PAINT BRUSH - 4',3,0,0,0,0,BLP,,
